Pubchem ID	Drug name	depMapID	Cell line name	TCGA type	Predicted IC50
148124	Docetaxel	ACH-000052	A-673	SARC	-5.275644
148124	Docetaxel	ACH-000058	ML-1	THCA	-5.1920867
148124	Docetaxel	ACH-000750	LOX IMVI	SKCM	-5.1601624
148124	Docetaxel	ACH-000457	CAL-54	KIRC	-5.1452985
148124	Docetaxel	ACH-000254	SCC-15	HNSC	-5.0628366
148124	Docetaxel	ACH-000669	SW 900	LUSC	-5.015918
148124	Docetaxel	ACH-000434	NCI-H1915	NA	-5.00493
148124	Docetaxel	ACH-000720	TCCSUP	BLCA	-4.986598
148124	Docetaxel	ACH-000874	RS4;11	ALL	-4.985181
148124	Docetaxel	ACH-000664	SU-DHL-1	NA	-4.968968
148124	Docetaxel	ACH-000271	SU-DHL-10	DLBC	-4.924922
148124	Docetaxel	ACH-000481	NCI-H2170	LUSC	-4.9178767
148124	Docetaxel	ACH-000867	ChaGo-K-1	UNABLE TO CLASSIFY	-4.903103
148124	Docetaxel	ACH-000656	SU-DHL-8	DLBC	-4.8580184
148124	Docetaxel	ACH-000270	HPAC	PAAD	-4.8335466
148124	Docetaxel	ACH-000090	PC-3	PRAD	-4.792024
148124	Docetaxel	ACH-000196	HCC1599	BRCA	-4.787988
148124	Docetaxel	ACH-000018	T24	BLCA	-4.7677855
148124	Docetaxel	ACH-000201	A-204	SARC	-4.69612
148124	Docetaxel	ACH-000169	RD	SARC	-4.625982
148124	Docetaxel	ACH-000221	SNU-398	LIHC	-4.6209965
148124	Docetaxel	ACH-000094	HPAF-II	PAAD	-4.606096
148124	Docetaxel	ACH-000968	COLO 792	SKCM	-4.5803356
148124	Docetaxel	ACH-000437	SW 1088	GBM	-4.5786633
148124	Docetaxel	ACH-000644	COLO 829	SKCM	-4.5284734
148124	Docetaxel	ACH-000603	BEN	UNABLE TO CLASSIFY	-4.4748244
148124	Docetaxel	ACH-000161	COR-L105	LUAD	-4.4153433
148124	Docetaxel	ACH-000421	SW837	COAD/READ	-4.375323
148124	Docetaxel	ACH-000783	CAMA-1	BRCA	-4.3497887
148124	Docetaxel	ACH-000144	RERF-GC-1B	STAD	-4.327658
148124	Docetaxel	ACH-000621	MDA-MB-157	BRCA	-4.2783604
148124	Docetaxel	ACH-000187	COR-L311	SCLC	-4.250152
148124	Docetaxel	ACH-000713	Caov-3	OV	-4.161017
148124	Docetaxel	ACH-000004	HEL	LAML	-4.131021
148124	Docetaxel	ACH-000035	NCI-H1650	LUAD	-4.124111
148124	Docetaxel	ACH-000116	OAW28	OV	-4.0889874
148124	Docetaxel	ACH-000615	SK-MEL-28	SKCM	-3.9664116
148124	Docetaxel	ACH-000451	NCI-H2085	LUAD	-3.855917
148124	Docetaxel	ACH-000525	NCI-H2171	SCLC	-3.7885132
148124	Docetaxel	ACH-000515	HCC-33	SCLC	-3.6652236
148124	Docetaxel	ACH-000345	KP-N-RT-BM-1	NB	-3.6530957
148124	Docetaxel	ACH-000888	NCI-H1793	LUAD	-3.589756
148124	Docetaxel	ACH-000422	SNU-475	LIHC	-3.4098887
148124	Docetaxel	ACH-000373	SKM-1	LAML	-3.3707385
148124	Docetaxel	ACH-000399	NCI-H2196	SCLC	-3.3091521
148124	Docetaxel	ACH-000197	TALL-1	ALL	-3.2295885
148124	Docetaxel	ACH-000470	SW1463	COAD/READ	-3.0423975
148124	Docetaxel	ACH-000489	SW1116	COAD/READ	-2.981422
148124	Docetaxel	ACH-000386	KG-1	LAML	-2.976019
148124	Docetaxel	ACH-000999	SNU-1040	COAD/READ	-2.8625784
148124	Docetaxel	ACH-000752	NCI-H196	SCLC	-2.8620157
148124	Docetaxel	ACH-000568	UACC-812	BRCA	-2.3513126
148124	Docetaxel	ACH-000727	NCI-H2066	SCLC	-1.5299933
448013	Epothilone B	ACH-000918	MOLT-16	ALL	-6.8494143
448013	Epothilone B	ACH-000681	A549	LUAD	-6.4661403
448013	Epothilone B	ACH-000947	OVK18	OV	-6.465158
448013	Epothilone B	ACH-000271	SU-DHL-10	DLBC	-6.421839
448013	Epothilone B	ACH-000989	SNU-175	COAD/READ	-6.224267
448013	Epothilone B	ACH-000162	GA-10	DLBC	-6.2122016
448013	Epothilone B	ACH-000357	JeKo-1	DLBC	-6.2109385
448013	Epothilone B	ACH-000469	YH-13	GBM	-6.20783
448013	Epothilone B	ACH-000225	ECC12	STAD	-6.186643
448013	Epothilone B	ACH-000920	CML-T1	LCML	-5.993547
448013	Epothilone B	ACH-000050	NCI-H929	MM	-5.972885
448013	Epothilone B	ACH-000689	RH-18	SARC	-5.954757
448013	Epothilone B	ACH-000091	OV56	OV	-5.7883325
448013	Epothilone B	ACH-000450	MEL-HO	SKCM	-5.733251
448013	Epothilone B	ACH-000922	RCH-ACV	ALL	-5.6754947
448013	Epothilone B	ACH-000132	JHOS-2	OV	-5.5713615
448013	Epothilone B	ACH-000763	MM1-S	MM	-5.497703
448013	Epothilone B	ACH-000129	NCI-H1341	SCLC	-5.491098
448013	Epothilone B	ACH-000955	SNU-407	COAD/READ	-5.4467864
448013	Epothilone B	ACH-000210	CADO-ES1	SARC	-5.4067616
448013	Epothilone B	ACH-000795	MOLT-13	ALL	-5.3713512
448013	Epothilone B	ACH-000917	TE-4	ESCA	-5.331814
448013	Epothilone B	ACH-000730	SK-MEL-5	SKCM	-5.1583695
448013	Epothilone B	ACH-000780	NCI-H1105	SCLC	-5.124959
448013	Epothilone B	ACH-000995	JURKAT	ALL	-5.0842633
448013	Epothilone B	ACH-000970	SNU-C5	COAD/READ	-5.060856
448013	Epothilone B	ACH-000966	IGROV1	OV	-5.0124316
448013	Epothilone B	ACH-000858	KNS-62	LUSC	-4.8401937
448013	Epothilone B	ACH-000187	COR-L311	SCLC	-4.8379655
448013	Epothilone B	ACH-000427	NCI-N87	STAD	-4.6878166
448013	Epothilone B	ACH-000793	KATO III	STAD	-4.2820797
448013	Epothilone B	ACH-000688	OV7	OV	-4.2524123
448013	Epothilone B	ACH-000965	RL95-2	UCEC	-4.184834
448013	Epothilone B	ACH-000020	MHH-CALL-2	ALL	-4.157555
448013	Epothilone B	ACH-000035	NCI-H1650	LUAD	-4.1004367
448013	Epothilone B	ACH-000991	SNU-81	COAD/READ	-3.907423
448013	Epothilone B	ACH-000369	MOLM-16	LAML	-3.8674326
448013	Epothilone B	ACH-000714	KMS-11	MM	-3.799738
448013	Epothilone B	ACH-000345	KP-N-RT-BM-1	NB	-3.7595143
448013	Epothilone B	ACH-000781	NCI-H2023	LUAD	-3.6564617
448013	Epothilone B	ACH-000288	BT-549	BRCA	-3.5850291
448013	Epothilone B	ACH-000506	NCI-H146	SCLC	-3.560285
448013	Epothilone B	ACH-000999	SNU-1040	COAD/READ	-2.9786396
448013	Epothilone B	ACH-000895	CL-34	COAD/READ	-2.884004
448013	Epothilone B	ACH-000616	Hs 746T	STAD	-2.8097334
448013	Epothilone B	ACH-000532	SNU-61	COAD/READ	-2.758862
448013	Epothilone B	ACH-000373	SKM-1	LAML	-2.7577634
448013	Epothilone B	ACH-000678	MKN7	STAD	-2.5523143
448013	Epothilone B	ACH-000640	SK-MEL-31	SKCM	-2.4199715
448013	Epothilone B	ACH-000626	U266B1	MM	-2.124151
448013	Epothilone B	ACH-000798	CL-40	COAD/READ	-2.0406692
448013	Epothilone B	ACH-000360	NCI-H508	COAD/READ	-2.0053844
448013	Epothilone B	ACH-000347	QGP-1	PAAD	-1.6359823
448013	Epothilone B	ACH-000489	SW1116	COAD/READ	-1.5623527
448013	Epothilone B	ACH-000828	ZR-75-30	BRCA	-1.3094194
448013	Epothilone B	ACH-000727	NCI-H2066	SCLC	-0.18789566
6710780	Vinblastine	ACH-000112	SIG-M5	LAML	-5.557231
6710780	Vinblastine	ACH-000649	786-O	KIRC	-5.3911934
6710780	Vinblastine	ACH-000271	SU-DHL-10	DLBC	-5.1328
6710780	Vinblastine	ACH-000225	ECC12	STAD	-5.1219435
6710780	Vinblastine	ACH-000778	HSC-3	HNSC	-5.042906
6710780	Vinblastine	ACH-000874	RS4;11	ALL	-4.9427705
6710780	Vinblastine	ACH-000656	SU-DHL-8	DLBC	-4.8706927
6710780	Vinblastine	ACH-000196	HCC1599	BRCA	-4.862516
6710780	Vinblastine	ACH-000545	VM-CUB1	BLCA	-4.805688
6710780	Vinblastine	ACH-000322	HT-144	SKCM	-4.733414
6710780	Vinblastine	ACH-000989	SNU-175	COAD/READ	-4.7218604
6710780	Vinblastine	ACH-000098	GAMG	LGG	-4.711923
6710780	Vinblastine	ACH-000456	B-CPAP	THCA	-4.6999693
6710780	Vinblastine	ACH-000318	TE-10	ESCA	-4.653979
6710780	Vinblastine	ACH-000792	BFTC-909	KIRC	-4.6084647
6710780	Vinblastine	ACH-000624	HCC1806	BRCA	-4.5628185
6710780	Vinblastine	ACH-000228	BICR 31	HNSC	-4.503532
6710780	Vinblastine	ACH-000343	NCI-H522	LUAD	-4.488
6710780	Vinblastine	ACH-000693	KYSE-180	ESCA	-4.450738
6710780	Vinblastine	ACH-000664	SU-DHL-1	NA	-4.443628
6710780	Vinblastine	ACH-000396	J82	BLCA	-4.4360375
6710780	Vinblastine	ACH-000400	SK-CO-1	COAD/READ	-4.420353
6710780	Vinblastine	ACH-000473	RT-112	BLCA	-4.416373
6710780	Vinblastine	ACH-000231	KALS-1	LGG	-4.4129744
6710780	Vinblastine	ACH-000835	GCT	SARC	-4.4128404
6710780	Vinblastine	ACH-000521	NCI-H2030	LUAD	-4.387369
6710780	Vinblastine	ACH-000411	769-P	KIRC	-4.37013
6710780	Vinblastine	ACH-000058	ML-1	THCA	-4.3613944
6710780	Vinblastine	ACH-000772	TE 441.T	SARC	-4.3462653
6710780	Vinblastine	ACH-000052	A-673	SARC	-4.343853
6710780	Vinblastine	ACH-000187	COR-L311	SCLC	-4.2868366
6710780	Vinblastine	ACH-000309	SK-LU-1	LUAD	-4.2400265
6710780	Vinblastine	ACH-000548	BHY	HNSC	-4.238211
6710780	Vinblastine	ACH-000702	L-1236	NA	-4.2349024
6710780	Vinblastine	ACH-000001	NIH:OVCAR-3	OV	-4.209134
6710780	Vinblastine	ACH-000135	Hs 940.T	SKCM	-4.1775203
6710780	Vinblastine	ACH-000351	MKN1	STAD	-4.1082425
6710780	Vinblastine	ACH-000221	SNU-398	LIHC	-4.0568686
6710780	Vinblastine	ACH-000004	HEL	LAML	-4.050159
6710780	Vinblastine	ACH-000558	A172	GBM	-4.0068336
6710780	Vinblastine	ACH-000434	NCI-H1915	NA	-3.9983535
6710780	Vinblastine	ACH-000060	Panc 10.05	PAAD	-3.9442773
6710780	Vinblastine	ACH-000911	NUGC-3	STAD	-3.9089813
6710780	Vinblastine	ACH-000447	NCI-H2228	LUAD	-3.8327842
6710780	Vinblastine	ACH-000161	COR-L105	LUAD	-3.8104424
6710780	Vinblastine	ACH-000457	CAL-54	KIRC	-3.7002034
6710780	Vinblastine	ACH-000603	BEN	UNABLE TO CLASSIFY	-3.6797338
6710780	Vinblastine	ACH-000750	LOX IMVI	SKCM	-3.6366649
6710780	Vinblastine	ACH-000720	TCCSUP	BLCA	-3.5933576
6710780	Vinblastine	ACH-000201	A-204	SARC	-3.5238943
6710780	Vinblastine	ACH-000018	T24	BLCA	-3.4945993
6710780	Vinblastine	ACH-000481	NCI-H2170	LUSC	-3.4086337
6710780	Vinblastine	ACH-000515	HCC-33	SCLC	-3.4080815
6710780	Vinblastine	ACH-000144	RERF-GC-1B	STAD	-3.4056253
6710780	Vinblastine	ACH-000254	SCC-15	HNSC	-3.3812118
6710780	Vinblastine	ACH-000867	ChaGo-K-1	UNABLE TO CLASSIFY	-3.3810482
6710780	Vinblastine	ACH-000525	NCI-H2171	SCLC	-3.361487
6710780	Vinblastine	ACH-000270	HPAC	PAAD	-3.3602147
6710780	Vinblastine	ACH-000437	SW 1088	GBM	-3.348031
6710780	Vinblastine	ACH-000090	PC-3	PRAD	-3.326663
6710780	Vinblastine	ACH-000968	COLO 792	SKCM	-3.2860003
6710780	Vinblastine	ACH-000644	COLO 829	SKCM	-3.2618408
6710780	Vinblastine	ACH-000094	HPAF-II	PAAD	-3.2575378
6710780	Vinblastine	ACH-000621	MDA-MB-157	BRCA	-3.2328424
6710780	Vinblastine	ACH-000169	RD	SARC	-3.22467
6710780	Vinblastine	ACH-000713	Caov-3	OV	-3.2030358
6710780	Vinblastine	ACH-000669	SW 900	LUSC	-3.1263528
6710780	Vinblastine	ACH-000451	NCI-H2085	LUAD	-2.998087
6710780	Vinblastine	ACH-000116	OAW28	OV	-2.915831
6710780	Vinblastine	ACH-000421	SW837	COAD/READ	-2.906249
6710780	Vinblastine	ACH-000783	CAMA-1	BRCA	-2.8847451
6710780	Vinblastine	ACH-000373	SKM-1	LAML	-2.8623762
6710780	Vinblastine	ACH-000386	KG-1	LAML	-2.825838
6710780	Vinblastine	ACH-000888	NCI-H1793	LUAD	-2.7940145
6710780	Vinblastine	ACH-000197	TALL-1	ALL	-2.7612424
6710780	Vinblastine	ACH-000399	NCI-H2196	SCLC	-2.7578373
6710780	Vinblastine	ACH-000615	SK-MEL-28	SKCM	-2.664
6710780	Vinblastine	ACH-000035	NCI-H1650	LUAD	-2.5957093
6710780	Vinblastine	ACH-000422	SNU-475	LIHC	-2.5349488
6710780	Vinblastine	ACH-000345	KP-N-RT-BM-1	NB	-2.484435
6710780	Vinblastine	ACH-000999	SNU-1040	COAD/READ	-2.068435
6710780	Vinblastine	ACH-000489	SW1116	COAD/READ	-1.937309
6710780	Vinblastine	ACH-000752	NCI-H196	SCLC	-1.8542871
6710780	Vinblastine	ACH-000470	SW1463	COAD/READ	-1.7134411
6710780	Vinblastine	ACH-000568	UACC-812	BRCA	-1.649334
6710780	Vinblastine	ACH-000727	NCI-H2066	SCLC	-0.23654747
11178236	Sepantronium bromide	ACH-000918	MOLT-16	ALL	-5.6287603
11178236	Sepantronium bromide	ACH-000357	JeKo-1	DLBC	-5.547103
11178236	Sepantronium bromide	ACH-000922	RCH-ACV	ALL	-5.387034
11178236	Sepantronium bromide	ACH-000689	RH-18	SARC	-5.3410907
11178236	Sepantronium bromide	ACH-000162	GA-10	DLBC	-5.2765107
11178236	Sepantronium bromide	ACH-000763	MM1-S	MM	-5.2217994
11178236	Sepantronium bromide	ACH-000050	NCI-H929	MM	-5.150373
11178236	Sepantronium bromide	ACH-000056	DOHH-2	DLBC	-5.1273255
11178236	Sepantronium bromide	ACH-000772	TE 441.T	SARC	-4.9009056
11178236	Sepantronium bromide	ACH-000129	NCI-H1341	SCLC	-4.85588
11178236	Sepantronium bromide	ACH-000389	H4	LGG	-4.832208
11178236	Sepantronium bromide	ACH-000364	U-2 OS	SARC	-4.7449155
11178236	Sepantronium bromide	ACH-000187	COR-L311	SCLC	-4.7150116
11178236	Sepantronium bromide	ACH-000995	JURKAT	ALL	-4.6839247
11178236	Sepantronium bromide	ACH-000974	SNG-M	UCEC	-4.642952
11178236	Sepantronium bromide	ACH-000780	NCI-H1105	SCLC	-4.5998917
11178236	Sepantronium bromide	ACH-000681	A549	LUAD	-4.580771
11178236	Sepantronium bromide	ACH-000570	YKG1	GBM	-4.5224724
11178236	Sepantronium bromide	ACH-000920	CML-T1	LCML	-4.431497
11178236	Sepantronium bromide	ACH-000038	EHEB	CLL	-4.3590603
11178236	Sepantronium bromide	ACH-000506	NCI-H146	SCLC	-4.1734715
11178236	Sepantronium bromide	ACH-000020	MHH-CALL-2	ALL	-4.094373
11178236	Sepantronium bromide	ACH-000816	NCI-H524	SCLC	-4.0370646
11178236	Sepantronium bromide	ACH-000358	NCI-H69	SCLC	-4.0218883
11178236	Sepantronium bromide	ACH-000935	MDST8	COAD/READ	-3.9735384
11178236	Sepantronium bromide	ACH-000225	ECC12	STAD	-3.952373
11178236	Sepantronium bromide	ACH-000858	KNS-62	LUSC	-3.8701196
11178236	Sepantronium bromide	ACH-000450	MEL-HO	SKCM	-3.777999
11178236	Sepantronium bromide	ACH-000075	U-87 MG	GBM	-3.5063858
11178236	Sepantronium bromide	ACH-000427	NCI-N87	STAD	-3.4852533
11178236	Sepantronium bromide	ACH-000574	FU-OV-1	OV	-3.3259373
11178236	Sepantronium bromide	ACH-000966	IGROV1	OV	-3.3136234
11178236	Sepantronium bromide	ACH-000793	KATO III	STAD	-3.2909746
11178236	Sepantronium bromide	ACH-000561	NA	ESCA	-3.2904363
11178236	Sepantronium bromide	ACH-000383	OE33	ESCA	-3.288167
11178236	Sepantronium bromide	ACH-000373	SKM-1	LAML	-3.2730994
11178236	Sepantronium bromide	ACH-000035	NCI-H1650	LUAD	-3.2610526
11178236	Sepantronium bromide	ACH-000508	COR-L88	SCLC	-3.2534852
11178236	Sepantronium bromide	ACH-000794	BICR 22	HNSC	-3.2257342
11178236	Sepantronium bromide	ACH-000678	MKN7	STAD	-3.1227236
11178236	Sepantronium bromide	ACH-000288	BT-549	BRCA	-2.8568306
11178236	Sepantronium bromide	ACH-000369	MOLM-16	LAML	-2.693859
11178236	Sepantronium bromide	ACH-000345	KP-N-RT-BM-1	NB	-2.4688807
11178236	Sepantronium bromide	ACH-000822	SK-MEL-24	SKCM	-2.3488293
11178236	Sepantronium bromide	ACH-000640	SK-MEL-31	SKCM	-1.6165469
11178236	Sepantronium bromide	ACH-000895	CL-34	COAD/READ	-1.5221338
11178236	Sepantronium bromide	ACH-000626	U266B1	MM	-1.4917853
11178236	Sepantronium bromide	ACH-000360	NCI-H508	COAD/READ	-1.3580844
11178236	Sepantronium bromide	ACH-000828	ZR-75-30	BRCA	-1.1871967
11178236	Sepantronium bromide	ACH-000429	A-704	KIRC	-1.132308
11178236	Sepantronium bromide	ACH-000103	Caov-4	OV	-1.0888221
11178236	Sepantronium bromide	ACH-000798	CL-40	COAD/READ	0.19299257
11178236	Sepantronium bromide	ACH-000727	NCI-H2066	SCLC	0.43533373
36314	Paclitaxel	ACH-000847	HGC-27	STAD	-6.0208535
36314	Paclitaxel	ACH-000649	786-O	KIRC	-5.930404
36314	Paclitaxel	ACH-000918	MOLT-16	ALL	-5.924581
36314	Paclitaxel	ACH-000389	H4	LGG	-5.916899
36314	Paclitaxel	ACH-000667	HCC-44	LUAD	-5.8726482
36314	Paclitaxel	ACH-000788	A2058	SKCM	-5.858201
36314	Paclitaxel	ACH-000660	SU-DHL-5	DLBC	-5.8185115
36314	Paclitaxel	ACH-000824	KYSE-510	ESCA	-5.793734
36314	Paclitaxel	ACH-000570	YKG1	GBM	-5.6971717
36314	Paclitaxel	ACH-000681	A549	LUAD	-5.6690855
36314	Paclitaxel	ACH-000048	TOV-112D	OV	-5.6217732
36314	Paclitaxel	ACH-000219	A-375	SKCM	-5.5942307
36314	Paclitaxel	ACH-000778	HSC-3	HNSC	-5.5890756
36314	Paclitaxel	ACH-000348	RPMI-7951	SKCM	-5.5329795
36314	Paclitaxel	ACH-001307	8505C	THCA	-5.51006
36314	Paclitaxel	ACH-000802	BFTC-905	BLCA	-5.478638
36314	Paclitaxel	ACH-000947	OVK18	OV	-5.443765
36314	Paclitaxel	ACH-000225	ECC12	STAD	-5.42144
36314	Paclitaxel	ACH-000973	639-V	BLCA	-5.391419
36314	Paclitaxel	ACH-000716	TT2609-C02	THCA	-5.3893757
36314	Paclitaxel	ACH-000456	B-CPAP	THCA	-5.365789
36314	Paclitaxel	ACH-000856	CAL-51	BRCA	-5.32501
36314	Paclitaxel	ACH-000881	MEL-JUSO	SKCM	-5.301665
36314	Paclitaxel	ACH-000827	WM-793	SKCM	-5.274583
36314	Paclitaxel	ACH-000749	DMS 273	SCLC	-5.265062
36314	Paclitaxel	ACH-000624	HCC1806	BRCA	-5.2401967
36314	Paclitaxel	ACH-000693	KYSE-180	ESCA	-5.206644
36314	Paclitaxel	ACH-000522	UM-UC-3	BLCA	-5.168111
36314	Paclitaxel	ACH-000566	SW-1710	BLCA	-5.1589293
36314	Paclitaxel	ACH-000174	CAL-62	THCA	-5.144432
36314	Paclitaxel	ACH-000232	U-251 MG	GBM	-5.123109
36314	Paclitaxel	ACH-000561	NA	ESCA	-5.089783
36314	Paclitaxel	ACH-000545	VM-CUB1	BLCA	-5.087075
36314	Paclitaxel	ACH-000971	HCT 116	COAD/READ	-5.082707
36314	Paclitaxel	ACH-000149	SK-N-SH	NB	-5.0614157
36314	Paclitaxel	ACH-000473	RT-112	BLCA	-5.0056753
36314	Paclitaxel	ACH-000896	647-V	BLCA	-4.993567
36314	Paclitaxel	ACH-000357	JeKo-1	DLBC	-4.986732
36314	Paclitaxel	ACH-000120	CHP-212	NB	-4.971353
36314	Paclitaxel	ACH-000832	CAL 27	HNSC	-4.9676237
36314	Paclitaxel	ACH-000805	COLO-679	SKCM	-4.9641285
36314	Paclitaxel	ACH-000665	SK-MES-1	LUSC	-4.957623
36314	Paclitaxel	ACH-000589	NCI-H1437	LUAD	-4.947337
36314	Paclitaxel	ACH-000098	GAMG	LGG	-4.929744
36314	Paclitaxel	ACH-000139	Panc 03.27	PAAD	-4.8793426
36314	Paclitaxel	ACH-000376	SF-295	GBM	-4.8753247
36314	Paclitaxel	ACH-000792	BFTC-909	KIRC	-4.862238
36314	Paclitaxel	ACH-000019	MCF7	BRCA	-4.8578644
36314	Paclitaxel	ACH-000905	5637	BLCA	-4.85451
36314	Paclitaxel	ACH-000572	G-361	SKCM	-4.8484006
36314	Paclitaxel	ACH-000855	KYSE-150	ESCA	-4.841962
36314	Paclitaxel	ACH-000835	GCT	SARC	-4.834457
36314	Paclitaxel	ACH-000518	CAL-33	HNSC	-4.8312106
36314	Paclitaxel	ACH-000309	SK-LU-1	LUAD	-4.808928
36314	Paclitaxel	ACH-000670	SBC-5	SCLC	-4.8070383
36314	Paclitaxel	ACH-000311	NCI-H2122	LUAD	-4.797868
36314	Paclitaxel	ACH-000450	MEL-HO	SKCM	-4.793701
36314	Paclitaxel	ACH-000650	IGR-37	SKCM	-4.7920685
36314	Paclitaxel	ACH-000521	NCI-H2030	LUAD	-4.7662144
36314	Paclitaxel	ACH-000411	769-P	KIRC	-4.763176
36314	Paclitaxel	ACH-000696	OVCAR-8	OV	-4.753348
36314	Paclitaxel	ACH-000989	SNU-175	COAD/READ	-4.7496157
36314	Paclitaxel	ACH-000414	NCI-H1944	LUAD	-4.749449
36314	Paclitaxel	ACH-000886	NCI-H2009	LUAD	-4.7366014
36314	Paclitaxel	ACH-000558	A172	GBM	-4.7128553
36314	Paclitaxel	ACH-000271	SU-DHL-10	DLBC	-4.7112646
36314	Paclitaxel	ACH-000472	HSC-2	HNSC	-4.708597
36314	Paclitaxel	ACH-000052	A-673	SARC	-4.7079244
36314	Paclitaxel	ACH-000880	AGS	STAD	-4.7013273
36314	Paclitaxel	ACH-000657	A2780	UNABLE TO CLASSIFY	-4.699236
36314	Paclitaxel	ACH-000849	MDA-MB-468	BRCA	-4.698134
36314	Paclitaxel	ACH-000396	J82	BLCA	-4.696416
36314	Paclitaxel	ACH-000361	SK-HEP-1	LIHC	-4.677416
36314	Paclitaxel	ACH-000469	YH-13	GBM	-4.6760116
36314	Paclitaxel	ACH-000023	PA-TU-8988T	PAAD	-4.6703544
36314	Paclitaxel	ACH-000378	NCI-H647	LUAD	-4.6653457
36314	Paclitaxel	ACH-000228	BICR 31	HNSC	-4.663834
36314	Paclitaxel	ACH-000050	NCI-H929	MM	-4.650443
36314	Paclitaxel	ACH-000142	CAL-29	BLCA	-4.6470437
36314	Paclitaxel	ACH-000841	NCI-H2087	LUAD	-4.640975
36314	Paclitaxel	ACH-000950	LoVo	COAD/READ	-4.629578
36314	Paclitaxel	ACH-000627	LCLC-103H	NA	-4.6233015
36314	Paclitaxel	ACH-000843	HARA	LUSC	-4.555431
36314	Paclitaxel	ACH-000882	IGR-1	SKCM	-4.5547314
36314	Paclitaxel	ACH-000689	RH-18	SARC	-4.528302
36314	Paclitaxel	ACH-000924	NCI-H2172	UNABLE TO CLASSIFY	-4.5229077
36314	Paclitaxel	ACH-000544	OE21	ESCA	-4.519646
36314	Paclitaxel	ACH-000364	U-2 OS	SARC	-4.518517
36314	Paclitaxel	ACH-000410	Saos-2	SARC	-4.510705
36314	Paclitaxel	ACH-000132	JHOS-2	OV	-4.505196
36314	Paclitaxel	ACH-000447	NCI-H2228	LUAD	-4.4811606
36314	Paclitaxel	ACH-000811	SK-OV-3	OV	-4.47228
36314	Paclitaxel	ACH-001306	8305C	THCA	-4.468007
36314	Paclitaxel	ACH-000922	RCH-ACV	ALL	-4.4563694
36314	Paclitaxel	ACH-000730	SK-MEL-5	SKCM	-4.450238
36314	Paclitaxel	ACH-000096	G-401	SARC	-4.4491105
36314	Paclitaxel	ACH-000878	HCC-15	LUSC	-4.4365273
36314	Paclitaxel	ACH-000248	AU565	BRCA	-4.431163
36314	Paclitaxel	ACH-000493	SNU-423	LIHC	-4.4277124
36314	Paclitaxel	ACH-000936	EFO-27	OV	-4.4182105
36314	Paclitaxel	ACH-000869	NCI-H1568	LUAD	-4.4092827
36314	Paclitaxel	ACH-000548	BHY	HNSC	-4.407788
36314	Paclitaxel	ACH-000483	SNU-182	LIHC	-4.383522
36314	Paclitaxel	ACH-000651	SW620	COAD/READ	-4.3781652
36314	Paclitaxel	ACH-000920	CML-T1	LCML	-4.3749075
36314	Paclitaxel	ACH-000060	Panc 10.05	PAAD	-4.3559546
36314	Paclitaxel	ACH-000955	SNU-407	COAD/READ	-4.3498144
36314	Paclitaxel	ACH-000135	Hs 940.T	SKCM	-4.349799
36314	Paclitaxel	ACH-000207	Detroit 562	HNSC	-4.3459044
36314	Paclitaxel	ACH-000846	FaDu	HNSC	-4.3309946
36314	Paclitaxel	ACH-000400	SK-CO-1	COAD/READ	-4.3248553
36314	Paclitaxel	ACH-000613	HOS	SARC	-4.321253
36314	Paclitaxel	ACH-000637	KYSE-520	ESCA	-4.3211718
36314	Paclitaxel	ACH-000351	MKN1	STAD	-4.3065834
36314	Paclitaxel	ACH-000326	JURL-MK1	LCML	-4.294626
36314	Paclitaxel	ACH-000343	NCI-H522	LUAD	-4.290018
36314	Paclitaxel	ACH-000058	ML-1	THCA	-4.28701
36314	Paclitaxel	ACH-000866	NCI-H1048	SCLC	-4.2768373
36314	Paclitaxel	ACH-000763	MM1-S	MM	-4.275638
36314	Paclitaxel	ACH-000958	SW48	COAD/READ	-4.273292
36314	Paclitaxel	ACH-000505	RKN	SARC	-4.228769
36314	Paclitaxel	ACH-000915	IPC-298	SKCM	-4.2260723
36314	Paclitaxel	ACH-000625	Hep 3B2.1-7	LIHC	-4.2121687
36314	Paclitaxel	ACH-000463	NCI-H460	NA	-4.2110324
36314	Paclitaxel	ACH-000563	EBC-1	LUSC	-4.2079477
36314	Paclitaxel	ACH-000948	23132/87	STAD	-4.2069364
36314	Paclitaxel	ACH-000434	NCI-H1915	NA	-4.1963654
36314	Paclitaxel	ACH-000825	HOP-92	NA	-4.1926455
36314	Paclitaxel	ACH-000879	MFE-296	UCEC	-4.1802135
36314	Paclitaxel	ACH-000356	MKN-45	STAD	-4.1732264
36314	Paclitaxel	ACH-000379	NCI-H1781	LUAD	-4.172466
36314	Paclitaxel	ACH-001075	NCI-H292	NA	-4.1658053
36314	Paclitaxel	ACH-000138	CFPAC-1	PAAD	-4.150518
36314	Paclitaxel	ACH-000211	Daoy	MB	-4.135494
36314	Paclitaxel	ACH-000528	ABC-1	LUAD	-4.1350994
36314	Paclitaxel	ACH-000062	RERF-LC-MS	LUAD	-4.1304827
36314	Paclitaxel	ACH-000372	P12-ICHIKAWA	ALL	-4.1183553
36314	Paclitaxel	ACH-000951	NCI-H2342	LUAD	-4.114334
36314	Paclitaxel	ACH-000416	NCI-H838	LUAD	-4.1121793
36314	Paclitaxel	ACH-000171	VMRC-RCZ	KIRC	-4.099796
